title,genres,movie_id
Supercop,Action|Comedy|Crime|Thriller,11134
Bound,Crime|Drama|Romance|Thriller,9303
Carpool,Comedy|Crime,23945
Kansas City,Crime|Drama|Musical|Thriller,22479
Gone Fishin',Comedy,9054
Nothing to Lose,Action|Crime|Drama,410921
Supercop 2,Action|Comedy|Crime|Thriller,38955
"Relic, The",Horror|Thriller,11015
"Island of Dr. Moreau, The",Sci-Fi|Thriller,9306
First Kid,Children|Comedy,12559
"Trigger Effect, The",Drama|Thriller,58770
Bogus,Children|Drama|Fantasy,3587
Bulletproof,Action|Comedy|Crime,10723
Land Before Time III: The Time of the Great Giving,Adventure|Animation|Children|Musical,19004
1-900,Drama|Romance,101230
Halloween: The Curse of Michael Myers,Horror|Thriller,10987
Twelfth Night,Comedy|Drama|Romance,44705
Mother Night,Drama,20318
Wild Reeds,Drama,26933
For Whom the Bell Tolls,Adventure|Drama|Romance|War,27854
"Philadelphia Story, The",Comedy|Drama|Romance,981
Singin' in the Rain,Comedy|Musical|Romance,872
"American in Paris, An",Musical|Romance,2769
Funny Face,Comedy|Musical,13320
Breakfast at Tiffany's,Drama|Romance,164
Vertigo,Drama|Mystery|Romance|Thriller,426
Rear Window,Mystery|Thriller,567
It Happened One Night,Comedy|Romance,3078
Gaslight,Drama|Thriller,13528
"Gay Divorcee, The",Comedy|Musical|Romance,28288
North by Northwest,Action|Adventure|Mystery|Romance|Thriller,213
"Apartment, The",Comedy|Drama|Romance,284
Some Like It Hot,Comedy|Crime,239
Charade,Comedy|Crime|Mystery|Romance|Thriller,4808
Casablanca,Drama|Romance,289
"Maltese Falcon, The",Film-Noir|Mystery,963
My Fair Lady,Comedy|Drama|Musical|Romance,11113
Sabrina,Comedy|Romance,6620
Roman Holiday,Comedy|Drama|Romance,804
"Little Princess, The",Children|Drama,26531
Meet Me in St. Louis,Musical,909
"Wizard of Oz, The",Adventure|Children|Fantasy|Musical,630
Gone with the Wind,Drama|Romance|War,770
My Favorite Year,Comedy,31044
Sunset Blvd.,Drama|Film-Noir|Romance,599
Citizen Kane,Drama|Mystery,15
2001: A Space Odyssey,Adventure|Drama|Sci-Fi,62
All About Eve,Drama,705
"Women, The",Comedy,22490
Rebecca,Drama|Mystery|Romance|Thriller,223
Foreign Correspondent,Drama|Film-Noir|Mystery|Thriller,25670
Notorious,Film-Noir|Romance|Thriller,303
Spellbound,Mystery|Romance|Thriller,4174
"Affair to Remember, An",Drama|Romance,8356
To Catch a Thief,Crime|Mystery|Romance|Thriller,381
Father of the Bride,Comedy,20758
"Band Wagon, The",Comedy|Musical,29376
Ninotchka,Comedy|Romance,1859
Love in the Afternoon,Comedy|Romance,18299
Gigi,Musical,17281
"Adventures of Robin Hood, The",Action|Adventure|Romance,10907
"Mark of Zorro, The",Adventure,32093
Laura,Crime|Film-Noir|Mystery,1939
"Ghost and Mrs. Muir, The",Drama|Fantasy|Romance,22292
Lost Horizon,Drama,3598
Top Hat,Comedy|Musical|Romance,3080
To Be or Not to Be,Comedy|Drama|War,198
My Man Godfrey,Comedy|Romance,13562
Giant,Drama|Romance|Western,1712
East of Eden,Drama,220
"Thin Man, The",Comedy|Crime,3529
His Girl Friday,Comedy|Romance,3085
Around the World in 80 Days,Adventure|Comedy,2897
It's a Wonderful Life,Children|Drama|Fantasy|Romance,1585
Mr. Smith Goes to Washington,Drama,3083
Bringing Up Baby,Comedy|Romance,900
Penny Serenade,Drama|Romance,43795
Of Human Bondage,Drama,43905
Little Lord Fauntleroy,Drama,23114
"Inspector General, The",Musical,40206
"39 Steps, The",Drama|Mystery|Thriller,260
Night of the Living Dead,Horror|Sci-Fi|Thriller,10331
"African Queen, The",Adventure|Comedy|Romance|War,488
Beat the Devil,Adventure|Comedy|Crime|Drama|Romance,22733
Cat on a Hot Tin Roof,Drama,261
Meet John Doe,Comedy|Drama,32574
"Farewell to Arms, A",Romance|War,22649
Nothing Personal,Drama|War,125587
Dangerous Ground,Drama,52855
Picnic,Drama,39940
"Pompatus of Love, The",Comedy|Drama,85328
Fly Away Home,Adventure|Children,11076
Bliss,Drama|Romance,63945
Grace of My Heart,Comedy|Drama,58985
Maximum Risk,Action|Adventure|Thriller,10861
Michael Collins,Drama,1770
Infinity,Drama,2033
Big Night,Comedy|Drama,18203
Last Man Standing,Action|Crime|Drama|Thriller,9333
Set It Off,Action|Crime,9400
2 Days in the Valley,Crime|Film-Noir,9401
Extreme Measures,Drama|Thriller,11306
"Glimmer Man, The",Action|Thriller,9625
D3: The Mighty Ducks,Children|Comedy,10680
"Chamber, The",Drama,6346
"Apple Dumpling Gang, The",Children|Comedy|Western,18660
"Davy Crockett, King of the Wild Frontier",Adventure|Western,35115
Escape to Witch Mountain,Adventure|Children|Fantasy,14821
"Love Bug, The",Children|Comedy,14136
Herbie Rides Again,Children|Comedy|Fantasy|Romance,10869
Old Yeller,Children|Drama,22660
"Parent Trap, The",Children|Comedy|Romance,19186
Pollyanna,Children|Comedy|Drama,31102
Homeward Bound: The Incredible Journey,Adventure|Children|Drama,6878
"Shaggy Dog, The",Children|Comedy,15944
Swiss Family Robinson,Adventure|Children,18444
That Darn Cat!,Children|Comedy|Mystery,20723
"20,000 Leagues Under the Sea",Adventure|Drama|Sci-Fi,173
Cool Runnings,Comedy,864
Angels in the Outfield,Children|Comedy,24795
Cinderella,Animation|Children|Fantasy|Musical|Romance,11224
Winnie the Pooh and the Blustery Day,Animation|Children|Musical,81310
"Three Caballeros, The",Animation|Children|Musical,15947
"Sword in the Stone, The",Animation|Children|Fantasy|Musical,9078
Robin Hood: Prince of Thieves,Adventure|Drama,8367
Mary Poppins,Children|Comedy|Fantasy|Musical,433
Dumbo,Animation|Children|Drama|Musical,11360
Pete's Dragon,Adventure|Animation|Children|Musical,11114
Bedknobs and Broomsticks,Adventure|Children|Musical,12335
Alice in Wonderland,Adventure|Animation|Children|Fantasy|Musical,12092
"Fox and the Hound, The",Animation|Children|Drama,10948
Freeway,Comedy|Crime|Drama|Thriller,11229
"Sound of Music, The",Musical|Romance,15121
Die Hard,Action|Crime|Thriller,562
"Lawnmower Man, The",Action|Horror|Sci-Fi|Thriller,10163
"Secret Agent, The",Drama,47199
Secrets & Lies,Drama,11159
That Thing You Do!,Comedy|Drama,9591
To Gillian on Her 37th Birthday,Drama|Romance,30500
Beautiful Thing,Drama|Romance,10938
"Long Kiss Goodnight, The",Action|Drama|Thriller,11412
"Ghost and the Darkness, The",Action|Adventure,10586
Looking for Richard,Documentary|Drama,42314
Trees Lounge,Drama,27845
Normal Life,Crime|Drama|Romance,23223
Get on the Bus,Drama,49471
Shadow Conspiracy,Thriller,38153
Jude,Drama,25147
Everyone Says I Love You,Comedy|Musical|Romance,9716
William Shakespeare's Romeo + Juliet,Drama|Romance,454
Swingers,Comedy|Drama,10218
Sleepers,Thriller,819
Aladdin and the King of Thieves,Animation|Children|Comedy|Fantasy|Musical|Romance,11238
Shall We Dance,Comedy|Musical|Romance,31530
Crossfire,Crime|Film-Noir,28120
Willy Wonka & the Chocolate Factory,Children|Comedy|Fantasy|Musical,252
"Innocents, The",Drama|Horror|Thriller,16372
Sleeper,Comedy|Sci-Fi,11561
Bananas,Comedy|War,11302
"Fish Called Wanda, A",Comedy|Crime,623
Monty Python's Life of Brian,Comedy,583
Victor/Victoria,Comedy|Musical|Romance,12614
"Candidate, The",Drama,21711
"Great Race, The",Comedy|Musical,11575
Bonnie and Clyde,Crime|Drama,475
"Old Man and the Sea, The",Adventure|Drama,11331
Dial M for Murder,Crime|Mystery|Thriller,521
Dirty Dancing,Drama|Musical|Romance,88
Reservoir Dogs,Crime|Mystery|Thriller,500
Platoon,Drama|War,792
Weekend at Bernie's,Comedy,8491
Basic Instinct,Crime|Mystery|Thriller,402
"Doors, The",Drama,10537
"Crying Game, The",Drama|Romance|Thriller,11386
Glengarry Glen Ross,Drama,9504
Sophie's Choice,Drama,15764
E.T. the Extra-Terrestrial,Children|Drama|Sci-Fi,601
"Christmas Carol, A",Children|Drama|Fantasy,25842
Days of Thunder,Action|Drama|Romance,2119
Top Gun,Action|Romance,744
Rebel Without a Cause,Drama,221
"Streetcar Named Desire, A",Drama,702
Children of the Corn IV: The Gathering,Horror,25750
Microcosmos,Documentary,9305
Palookaville,Action|Comedy|Drama,37616
"Funeral, The",Crime|Drama,21612
"Single Girl, A",Drama,102461
"Eighth Day, The",Drama,36998
Drunks,Drama,116844
"People vs. Larry Flynt, The",Comedy|Drama,1630
Glory Daze,Drama,26626
"Perfect Candidate, A",Documentary,124837
On Golden Pond,Drama,11816
"Return of the Pink Panther, The",Comedy|Crime,11843
Drop Dead Fred,Comedy|Fantasy,10379
"Abyss, The",Action|Adventure|Sci-Fi|Thriller,2756
"Fog, The",Horror,790
Escape from New York,Action|Adventure|Sci-Fi|Thriller,1103
"Howling, The",Horror|Mystery,11298
Jean de Florette,Drama|Mystery,4480
Manon of the Spring,Drama,4481
Private Benjamin,Comedy,10765
Monty Python and the Holy Grail,Adventure|Comedy|Fantasy,762
Hustler White,Romance,44497
Entertaining Angels: The Dorothy Day Story,Drama,99479
"Line King: The Al Hirschfeld Story, The",Documentary,124829
When We Were Kings,Documentary,10548
Wallace & Gromit: The Wrong Trousers,Animation|Children|Comedy|Crime,531
"Return of Martin Guerre, The",Drama,4483
Lesson Faust,Animation|Comedy|Drama|Fantasy,18919
"Children Are Watching Us, The",Drama,61461
"Tin Drum, The",Drama|War,659
"Ruling Class, The",Comedy|Drama,30892
Mina Tannenbaum,Drama,86369
Dear God,Comedy,38554
Best of the Best 3: No Turning Back,Action,36555
Bob Roberts,Comedy,10608
Cinema Paradiso,Drama,11216
"Cook the Thief His Wife & Her Lover, The",Comedy|Drama,7452
Delicatessen,Comedy|Drama|Romance,892
"Double Life of Veronique, The",Drama|Fantasy|Romance,1600
Enchanted April,Drama|Romance,26561
Paths of Glory,Drama|War,975
"Grifters, The",Crime|Drama|Film-Noir,18129
Hear My Song,Comedy,54405
"English Patient, The",Drama|Romance|War,409
Mediterraneo,Comedy|Drama,38251
My Left Foot,Drama,10161
"Sex, Lies, and Videotape",Drama,1412
Passion Fish,Drama,41768
Strictly Ballroom,Comedy|Romance,10409
"Thin Blue Line, The",Documentary,14285
Tie Me Up! Tie Me Down!,Crime|Drama|Romance,2469
Madonna: Truth or Dare,Documentary|Musical,10174
Paris Is Burning,Documentary,31225
One Flew Over the Cuckoo's Nest,Drama,510
Cheech and Chong's Up in Smoke,Comedy,11455
Star Wars: Episode V - The Empire Strikes Back,Action|Adventure|Sci-Fi,1891
"Princess Bride, The",Action|Adventure|Comedy|Fantasy|Romance,2493
Raiders of the Lost Ark,Action|Adventure,85
Brazil,Fantasy|Sci-Fi,68
Aliens,Action|Adventure|Horror|Sci-Fi,679
"Good, the Bad and the Ugly, The",Action|Adventure|Western,429
Withnail & I,Comedy,13446
12 Angry Men,Drama,389
Lawrence of Arabia,Adventure|Drama|War,947
"Clockwork Orange, A",Crime|Drama|Sci-Fi|Thriller,185
To Kill a Mockingbird,Drama,595
Apocalypse Now,Action|Drama|War,28
Once Upon a Time in the West,Action|Drama|Western,335
Star Wars: Episode VI - Return of the Jedi,Action|Adventure|Sci-Fi,1892
Wings of Desire,Drama|Fantasy|Romance,144
"Third Man, The",Film-Noir|Mystery|Thriller,1092
Goodfellas,Crime|Drama,769
Alien,Horror|Sci-Fi,348
Army of Darkness,Action|Adventure|Comedy|Fantasy|Horror,766
"Big Blue, The",Adventure|Drama|Romance,175
Ran,Drama|War,11645
"Killer, The",Action|Crime|Drama|Thriller,10835
Psycho,Crime|Horror,539
"Blues Brothers, The",Action|Comedy|Musical,525
"Godfather: Part II, The",Crime|Drama,240
Full Metal Jacket,Drama|War,600
"Grand Day Out with Wallace and Gromit, A",Adventure|Animation|Children|Comedy|Sci-Fi,530
Henry V,Action|Drama|Romance|War,10705
Amadeus,Drama,279
"Quiet Man, The",Drama|Romance,3109
Once Upon a Time in America,Crime|Drama,311
Raging Bull,Drama,1578
Annie Hall,Comedy|Romance,703
"Right Stuff, The",Drama,9549
Stalker,Drama|Mystery|Sci-Fi,1398
"Boot, Das",Action|Drama|War,387
"Sting, The",Comedy|Crime,9277
Harold and Maude,Comedy|Drama|Romance,343
Trust,Comedy|Drama|Romance,37291
"Seventh Seal, The",Drama,490
Local Hero,Comedy,11235
"Terminator, The",Action|Sci-Fi|Thriller,218
Dead Alive,Comedy|Fantasy|Horror,763
Glory,Drama|War,9665
Rosencrantz and Guildenstern Are Dead,Comedy|Drama,18971
Manhattan,Comedy|Drama|Romance,696
Miller's Crossing,Crime|Drama|Film-Noir|Thriller,379
Dead Poets Society,Drama,207
"Graduate, The",Comedy|Drama|Romance,37247
Touch of Evil,Crime|Film-Noir|Thriller,1480
"Femme Nikita, La",Action|Crime|Romance|Thriller,9322
"Bridge on the River Kwai, The",Adventure|Drama|War,826
8 1/2,Drama|Fantasy,422
Chinatown,Crime|Film-Noir|Mystery|Thriller,829
"Day the Earth Stood Still, The",Drama|Sci-Fi|Thriller,828
"Treasure of the Sierra Madre, The",Action|Adventure|Drama|Western,3090
Bad Taste,Comedy|Horror|Sci-Fi,9964
Duck Soup,Comedy|Musical|War,3063
Better Off Dead...,Comedy|Romance,13667
"Shining, The",Horror,694
Stand by Me,Adventure|Drama,235
M,Crime|Film-Noir|Thriller,832
Evil Dead II,Action|Comedy|Fantasy|Horror,765
"Great Escape, The",Action|Adventure|Drama|War,5925
"Deer Hunter, The",Drama|War,11778
Diva,Action|Drama|Mystery|Romance|Thriller,4485
Groundhog Day,Comedy|Fantasy|Romance,137
Unforgiven,Drama|Western,33
"Manchurian Candidate, The",Crime|Thriller|War,982
Pump Up the Volume,Comedy|Drama,8428
Arsenic and Old Lace,Comedy|Mystery|Thriller,212
Back to the Future,Adventure|Comedy|Sci-Fi,105
Fried Green Tomatoes,Comedy|Crime|Drama,1633
Patton,Drama|War,11202
Down by Law,Comedy|Drama|Film-Noir,1554
Akira,Action|Adventure|Animation|Sci-Fi,149
Highlander,Action|Adventure|Fantasy,8009
Cool Hand Luke,Drama,903
Cyrano de Bergerac,Comedy|Drama|Romance,11673
Young Frankenstein,Comedy|Fantasy,3034
Night on Earth,Comedy|Drama,339
Raise the Red Lantern,Drama,10404
"Great Dictator, The",Comedy|Drama|War,914
Fantasia,Animation|Children|Fantasy|Musical,756
High Noon,Drama|Western,288
"Big Sleep, The",Crime|Film-Noir|Mystery,910
Heathers,Comedy,2640
Somewhere in Time,Drama|Romance,16633
Ben-Hur,Action|Adventure|Drama,665
This Is Spinal Tap,Comedy,11031
Koyaanisqatsi,Documentary,11314
Some Kind of Wonderful,Drama|Romance,15143
Indiana Jones and the Last Crusade,Action|Adventure,89
Being There,Comedy|Drama,10322
Gandhi,Drama,783
"Unbearable Lightness of Being, The",Drama,10644
"Room with a View, A",Drama|Romance,11257
Real Genius,Comedy,14370
Pink Floyd: The Wall,Drama|Musical,12104
"Killing Fields, The",Drama|War,625
My Life as a Dog,Comedy|Drama,8816
Forbidden Planet,Drama|Sci-Fi,830
Field of Dreams,Children|Drama|Fantasy,2323
"Man Who Would Be King, The",Adventure|Drama,983
Butch Cassidy and the Sundance Kid,Action|Western,642
"Paris, Texas",Drama|Romance,655
Until the End of the World,Adventure|Drama|Sci-Fi,10341
When Harry Met Sally...,Comedy|Romance,639
Hype!,Documentary,30180
Female Perversions,Drama,41801
Blue Juice,Comedy|Drama,18762
Alien³,Action|Horror|Sci-Fi|Thriller,8077
"American Werewolf in London, An",Comedy|Horror|Thriller,814
Amityville 1992: It's About Time,Horror,41671
Amityville 3-D,Horror,27214
Amityville: Dollhouse,Horror,52263
Amityville: A New Generation,Horror,33519
Amityville II: The Possession,Horror,16235
"Amityville Horror, The",Drama|Horror|Mystery|Thriller,11449
"Amityville Curse, The",Horror,41848
Blood for Dracula,Horror,25944
April Fool's Day,Horror,24913
Audrey Rose,Horror,49126
"Believers, The",Horror|Thriller,32076
"Birds, The",Horror|Thriller,571
"Blob, The",Horror|Sci-Fi,8851
Blood Beach,Horror|Mystery,37843
Body Parts,Horror|Thriller,32146
"Body Snatcher, The",Drama|Horror|Thriller,30346
Dracula,Fantasy|Horror|Romance|Thriller,6114
"Bride of Frankenstein, The",Drama|Horror|Sci-Fi,229
Burnt Offerings,Horror,13549
Candyman,Horror|Thriller,9529
Cape Fear,Thriller,1598
Cape Fear,Crime|Drama|Thriller,11349
Carrie,Drama|Fantasy|Horror|Thriller,7340
Cat People,Drama|Fantasy|Horror,6217
"Nightmare on Elm Street, A",Horror|Thriller,377
Nosferatu,Horror,653
Vampire in Venice,Horror,28198
"Omen, The",Horror|Mystery|Thriller,794
Blood and Wine,Crime|Drama|Thriller,31640
Albino Alligator,Crime|Thriller,8744
"Mirror Has Two Faces, The",Comedy|Drama|Romance,25189
Breaking the Waves,Drama|Mystery,145
Nightwatch,Horror|Thriller,2212
Star Trek: First Contact,Action|Adventure|Sci-Fi|Thriller,199
Shine,Drama|Romance,7863
Sling Blade,Drama,12498
Jingle All the Way,Children|Comedy,9279
Paradise Lost: The Child Murders at Robin Hood Hills,Documentary,17204
"Preacher's Wife, The",Drama,21539
Ridicule,Drama,12709
"Crucible, The",Drama,20539
101 Dalmatians,Adventure|Children|Comedy,11674
Die Hard 2,Action|Adventure|Thriller,1573
Star Trek: The Motion Picture,Adventure|Sci-Fi,152
Star Trek VI: The Undiscovered Country,Action|Mystery|Sci-Fi,174
Star Trek V: The Final Frontier,Action|Sci-Fi,172
Star Trek II: The Wrath of Khan,Action|Adventure|Sci-Fi|Thriller,154
Star Trek III: The Search for Spock,Action|Adventure|Sci-Fi,157
Star Trek IV: The Voyage Home,Adventure|Comedy|Sci-Fi,168
Batman Returns,Action|Crime,364
Young Guns,Action|Comedy|Western,11967
Young Guns II,Action|Western,9086
Grease,Comedy|Musical|Romance,621
Grease 2,Comedy|Musical|Romance,9037
Marked for Death,Action|Drama,10173
Under Siege,Action|Drama|Thriller,8845
Jaws,Action|Horror,578
Jaws 2,Horror|Thriller,579
Jaws 3-D,Action|Horror,17692
My Fellow Americans,Comedy,17795
Mars Attacks!,Action|Comedy|Sci-Fi,75
Citizen Ruth,Comedy|Drama,13891
Jerry Maguire,Drama|Romance,9390
Raising Arizona,Comedy,378
Tin Men,Comedy|Drama,10896
Sneakers,Action|Comedy|Crime|Drama|Sci-Fi,2322
Bastard Out of Carolina,Drama,41240
In Love and War,Romance|War,26949
Marvin's Room,Drama,9819
Ghosts of Mississippi,Drama,31908
Beavis and Butt-Head Do America,Adventure|Animation|Comedy|Crime,3179
La Cérémonie,Crime|Drama|Mystery|Thriller,1802
Scream,Comedy|Horror|Mystery|Thriller,4232
"Last of the Mohicans, The",Action|Romance|War|Western,9361
Michael,Comedy|Drama|Fantasy|Romance,2928
Hamlet,Crime|Drama|Romance,10549
Some Mother's Son,Drama,58102
"Whole Wide World, The",Drama,18451
Mother,Comedy,27265
Thieves,Crime|Drama|Romance,49935
Evita,Drama|Musical,8818
"Portrait of a Lady, The",Drama,36758
Walkabout,Adventure|Drama,36040
Murder at 1600,Crime|Drama|Mystery|Thriller,9415
Hearts and Minds,Drama,55146
Fierce Creatures,Comedy,12145
Zeus and Roxanne,Children,42424
Turbulence,Action|Thriller,34314
Angel Baby,Drama,2892
First Strike,Action|Adventure|Comedy|Thriller,9404
Underworld,Comedy|Thriller,85242
Beverly Hills Ninja,Action|Comedy,9622
Metro,Action|Comedy|Crime|Drama|Thriller,8860
"Cement Garden, The",Drama,14832
Dante's Peak,Action|Thriller,9619
Meet Wally Sparks,Comedy,40506
Amos & Andrew,Comedy,31000
Benny & Joon,Comedy|Romance,4104
Prefontaine,Drama,26306
McHale's Navy,Comedy|War,14908
Kolya,Comedy|Drama,784
Gridlock'd,Crime,12489
Waiting for Guffman,Comedy,16448
"Beautician and the Beast, The",Comedy|Romance,17894
SubUrbia,Comedy|Drama,28059
"Pest, The",Comedy,17949
Fools Rush In,Comedy|Drama|Romance,1968
Touch,Drama|Fantasy|Romance,61563
Absolute Power,Mystery|Thriller,66
That Darn Cat,Children|Comedy|Mystery,20735
Vegas Vacation,Comedy,11419
Lost Highway,Crime|Drama|Fantasy|Film-Noir|Mystery|Romance,638
Rosewood,Action|Drama,25624
Donnie Brasco,Crime|Drama,9366
Booty Call,Comedy|Romance,21915
Best Men,Action|Comedy|Crime|Drama,19952
Jungle2Jungle,Children|Comedy,9446
Kama Sutra: A Tale of Love,Romance,28005
Private Parts,Comedy|Drama,9403
Love Jones,Romance,27322
"Saint, The",Action|Romance|Sci-Fi|Thriller,10003
Smilla's Sense of Snow,Drama|Thriller,9311
Crash,Drama|Thriller,884
"Daytrippers, The",Comedy|Drama|Mystery|Romance,49806
Liar Liar,Comedy,1624
Selena,Drama|Musical,16052
"Devil's Own, The",Action|Drama|Thriller,4477
Cats Don't Dance,Animation|Children|Musical,24662
B*A*P*S,Comedy,18423
Love and Other Catastrophes,Romance,76996
Turbo: A Power Rangers Movie,Action|Adventure|Children,6499
Anna Karenina,Drama|Romance,50512
Double Team,Action,9405
Inventing the Abbotts,Drama|Romance,12723
Anaconda,Action|Adventure|Thriller,9360
Grosse Pointe Blank,Comedy|Crime|Romance,9434
Kissed,Drama|Romance,21626
8 Heads in a Duffel Bag,Comedy,13982
Paradise Road,Drama|War,77223
Romy and Michele's High School Reunion,Comedy,9611
Temptress Moon,Romance,47694
Volcano,Action|Drama|Thriller,10357
Children of the Revolution,Comedy,9977
Austin Powers: International Man of Mystery,Action|Adventure|Comedy,816
Breakdown,Action|Thriller,2163
Broken English,Drama,124680
Fathers' Day,Comedy,12499
